,device_id,device_freq
86856,QKJGCDROBCEOO,1
86857,QKJGREJFUIKUM,1
86858,QKJMIOKXDMIKY,1
86859,QKJOLCRFTRFAB,1
86860,QKJTBVZLXLAKL,1
86861,QKJUNPQUDTLOU,1
86862,QKJVGDMZCGRTS,1
86863,QKJZQDJZKJLJK,1
86864,QKKBXTTHDDLMQ,1
86865,QKKCUNEUYNXKH,1
86866,QKKKYPYRCNGBM,1
86867,QKKNCYUQVVLLW,1
86868,QKKNJINYUFMDP,1
86869,QKKTLDVXELPBU,1
86870,QKKTPWRPFZIBY,1
86871,QKKZTJTWDEXQA,1
86872,QKLBXVXHFZTAW,1
86873,QKLODXGVZCZBZ,1
86874,QKLPXHFINSNOF,1
86875,QKLUOBOTRGRYZ,1
86876,QKLVFXZEQIKRX,1
86877,QKMEKXDLCXYFG,1
86878,QKMGBZSWZAGLV,1
86879,QKMPLMNQJQSKZ,1
86880,QKMRDMELLZCQI,1
86881,QKMRPMXKKGSND,1
86882,QKMTEAVZDXNLA,1
86883,QKMVMWBTLNOLB,1
86884,QKMYZBWFRRMEY,1
86885,QKNFLPWZJYITN,1
86886,QKNGBDKNZYROE,2
86887,QKNGPFQZDABCC,1
86888,QKNIAROMNHASG,1
86889,QKNJDWBYGMWRA,1
86890,QKNMVQFTYVXHE,1
86891,QKNNKWXHNOGPC,1
86892,QKNQTOIXOCKKS,1
86893,QKNSXQUQFPRIT,1
86894,QKNSYRZKBCNDA,1
86895,QKNXJUEBKHXFE,1
86896,QKNZZCECWZELC,1
86897,QKODNVVFHGCWQ,1
86898,QKOPTQJBVDXMI,1
86899,QKOQLEWIKQEBO,1
86900,QKOTYIHBZJLGH,1
86901,QKOVAHMKUYVFL,1
86902,QKPCVFOZMSRYQ,1
86903,QKPFLOYKUJFQE,2
86904,QKPJMTDKQZKID,1
86905,QKPMBDXODWEIS,1
86906,QKPNHHGBHRXMF,1
86907,QKPNNKKSUIKFX,1
86908,QKPOCNKDUEULM,1
86909,QKPOXRFYCZOJQ,1
86910,QKPSNMJETUNGS,1
86911,QKQBWNVQEJJDD,2
86912,QKQCGGWAGPMRK,1
86913,QKQGUHEOEJKNV,1
86914,QKQKUYSBYQCCA,1
86915,QKQLFTQVGMKPI,1
86916,QKQOMOZRWFNJD,1
86917,QKQSEIWQTBBZS,1
86918,QKQTVDPOHBZUL,1
86919,QKQZUYLGOTOLV,10
86920,QKRAHPPPUXTIZ,1
86921,QKRCIVLMHXNYG,1
86922,QKRHYUUUBDZHA,1
86923,QKRIDSQWVYQJP,1
86924,QKRJMZOGJHYCA,1
86925,QKRKQHXNBBGKU,1
86926,QKRLQPXWZEIVY,1
86927,QKRPPBVWHXTAS,1
86928,QKRQMGWIGBDLP,1
86929,QKRRVPLKMNGVY,1
86930,QKRSAKCSRYUKG,1
86931,QKRSJKRHVUKMC,1
86932,QKRTDPZXNWUTJ,1
86933,QKRTELRCKUJRO,1
86934,QKRUBPMWKHPCN,1
86935,QKRULERIKPUQH,1
86936,QKRWDLRBORIJL,1
86937,QKRXTHNTTIZTE,1
86938,QKSAATDZTVZYP,1
86939,QKSARJLNNVGYT,1
86940,QKSFRLJNWPNGD,1
86941,QKSJECUQFVWUI,1
86942,QKSKDBULUMERW,1
86943,QKSNRWXSKVGTW,1
86944,QKSSCGKPMSLMM,1
86945,QKSSDEVZCTMCN,1
86946,QKSUIYMCDEXID,1
86947,QKSZTHNFLSCUE,1
86948,QKTDPSKLCMRAV,1
86949,QKTGLGJYXKUMC,1
86950,QKTINJMMNWDFW,1
86951,QKTSBZNGXKNLX,1
86952,QKTULRRYPYOCR,1
86953,QKUKCASGWLPKQ,1
86954,QKUUYVQSAVSHH,1
86955,QKUUZKSNEPLQU,1
86956,QKUVNMWANHGNC,1
86957,QKUYYECASDAMQ,1
86958,QKUZVJRBWGYAR,1
86959,QKVCOVYYAQJAW,1
86960,QKVCVWRYBDBJB,1
86961,QKVMQENXADJQT,1
86962,QKVODPDCOTFKS,1
86963,QKVOYFZCGCWUX,1
86964,QKVSUPLXGIPLI,1
86965,QKVZQPPGEGHFO,1
86966,QKWEEXRFSLNOV,1
86967,QKWJIJGHDTNAZ,1
86968,QKWKBQFAUTTRY,1
86969,QKWMXRVIEVEMC,1
86970,QKXHXFIATKPRQ,1
86971,QKXJZELQZCMIW,1
86972,QKXTYNXWUJQGU,1
86973,QKXYFTEDZTYUE,1
86974,QKXZOZKEXTSGX,1
86975,QKXZWBFXYYIWN,1
86976,QKYBDKNISUYVP,15
86977,QKYDZGMJBDKCH,1
86978,QKYEWHVDAGDTN,1
86979,QKYLPZRUDJPYK,2
86980,QKYMILJDZPIPD,1
86981,QKYTAYCVRQYOY,1
86982,QKYVJYNKMDPJW,1
86983,QKYWJBHZJVNVV,1
86984,QKYYNFMJAIUVH,1
86985,QKYZSSUBJYVEP,1
86986,QKZBXHCQVVGMR,1
86987,QKZEIYCXHMNYK,1
86988,QKZGBGETQIURQ,1
86989,QKZPDYLKLVJCJ,1
86990,QKZTFLCOCJKWQ,1
86991,QLAAAXIONRYWV,1
86992,QLAFAUZQTYIRM,1
86993,QLBCAWVQIABRB,1
86994,QLBHSQIPDCJCO,1
86995,QLBJDRQVRPNKZ,1
86996,QLBJJNSBBFZLT,1
86997,QLBLYKPAQGUQH,1
86998,QLBPKCPTTHLZQ,1
86999,QLBQDEIXYQXWA,1
87000,QLBRZXFZVZOKS,1
87001,QLCAVXMUAUGUO,1
87002,QLCBXECKUUWNL,1
87003,QLCCXYEIJUBMK,1
87004,QLCLUPXUMQNEV,1
87005,QLCPEFMTBKPZS,1
87006,QLCXHQAGIJTEC,1
87007,QLDBCYBRBKKVY,2
87008,QLDDSTSOLNGGA,2
87009,QLDKBYOBZOULU,2
87010,QLDQAMTRVQAXL,1
87011,QLDWCMTLLMBQN,1
87012,QLEHJJZXIHQKH,1
87013,QLEHQPDIMSZJH,1
87014,QLEJHNJFDFBLC,1
87015,QLEOJTJNQBLEH,1
87016,QLEUALVCIEPEF,1
87017,QLEVMNRSORPLQ,1
87018,QLEVWDPCQVNDW,1
87019,QLFCBJBVJORXZ,1
87020,QLFCKJDVMHKZO,1
87021,QLFDSTKPNMKNB,1
87022,QLFFARZFOQOCG,1
87023,QLFFEMCRPPIDM,1
87024,QLFHJLMSVDDMG,1
87025,QLFOTDKYMBAOS,1
87026,QLFQLOKEANUXJ,1
87027,QLFTUFHEYYTTP,1
87028,QLFWKWFPTCESE,1
87029,QLGCVWZAJPRUQ,1
87030,QLGCWIHAQXWMM,1
87031,QLGDLSKRRVGYR,1
87032,QLGFQOLJLMMPR,1
87033,QLGGEWPCTBRKP,1
87034,QLGJCVYRGOMKK,1
87035,QLGKEAVHKOOWI,1
87036,QLGOELVOACFOE,1
87037,QLGRHDVDTVOFM,1
87038,QLGSINIKZRVIF,1
87039,QLGSQUFBJHNKH,1
87040,QLGUMWWSNXIEM,1
87041,QLGYOBUGCOUPG,1
87042,QLHAUTIVFQTOY,1
87043,QLHEUOCMHERXW,1
87044,QLHHHUENGZSCH,1
87045,QLHHTHTHUHGSO,1
87046,QLHIRDHBLAJFO,1
87047,QLHLTGIXKFTBI,1
87048,QLHPPSQYGOKAW,1
87049,QLHVFHNTOLWRP,2
87050,QLHWTRKJZWMAW,1
87051,QLHXTHVXQOFHZ,1
87052,QLIOXITCRQFXB,1
87053,QLISDQKPLJJLZ,1
87054,QLIYEAVWLTXGC,1
87055,QLJDTJGNJXLLN,1
87056,QLJEBFDZQVOTQ,1
87057,QLJFIQHCCXILO,1
87058,QLJNSUVKNCCYQ,1
87059,QLJRHTTGZOKWY,1
87060,QLJRNADQIMHRP,1
87061,QLJSIUKYNJGVM,1
87062,QLJVJIOXIDTIH,1
87063,QLJYVIANFPXMB,1
87064,QLKBHGQOYVHAN,1
87065,QLKJOMFKDPXPR,1
87066,QLKLXIXIRRWAT,1
87067,QLKROZQHIILJB,1
87068,QLKRSDNRZSBON,1
87069,QLKUFNSBLSZAO,1
87070,QLKVHXXKVDQPN,1
87071,QLKWZMXEHXADE,1
87072,QLKXXCVYNKANN,1
87073,QLKZZQRHGTPFK,1
87074,QLLAUSMYIVVHI,1
87075,QLLLNNBMFLRNY,1
87076,QLLMXXWKSCFSE,1
87077,QLLQPBXSXBDEG,1
87078,QLLXDUTOIIENE,1
87079,QLLXSNWIMSZMC,1
87080,QLLXVZLQTHFKI,1
87081,QLMDBULTNNHCN,1
87082,QLMDQTUMFHWTR,1
87083,QLMEIBTVAFQFS,1
87084,QLMXILFTTNTGF,1
87085,QLMZBEDPYFUXT,1
87086,QLNECDLNHUVBZ,1
87087,QLNGKUNYGTVUE,1
87088,QLNHCHVIRHCAM,1
87089,QLNQSFDQZTEFA,1
87090,QLNTRXQHXROGU,1
87091,QLNTXTNUNYWUS,1
87092,QLNWJZEEDAZBX,1
87093,QLNWSECDEWXSA,1
87094,QLOIMBSZCXSJS,1
87095,QLOJKBOQBYSEO,1
87096,QLOLPOIZBDMWU,1
87097,QLOSELMIYRCDY,1
87098,QLOYVWWKOXWXC,1
87099,QLPBWZBJFWIHM,1
87100,QLPGLELHSPMEE,1
87101,QLPGZBLRTFJIP,1
87102,QLPIJERRNIYSL,1
87103,QLPJDBUREFYHJ,1
87104,QLPJGFYZLKTNU,1
87105,QLPKKCROCAGZA,1
87106,QLPQJBGOENVQN,1
87107,QLPVWQILOQQGZ,1
87108,QLPXRAIQWNRBH,1
87109,QLPYMKYQXVHPE,1
87110,QLPZLRVAMBUIP,1
87111,QLQEWOVRVCTMJ,1
87112,QLQLSRITZCTYQ,1
87113,QLQMMBFFZYFNY,1
87114,QLQNBSPQMGDUB,1
87115,QLQNFRWVBKULS,1
87116,QLQOOICMHHDHH,1
87117,QLQQXRAODUSBO,1
87118,QLQSYGSCJBZBQ,1
87119,QLQWTGZBFEDBS,1
87120,QLRFQLGBVJPHF,1
87121,QLRMDAGMWYKAJ,1
87122,QLROBMRHAQOXT,1
87123,QLRRTBQICUIQD,1
87124,QLRWWQVSRMNSA,1
87125,QLSARYOOGKPOQ,1
87126,QLSFYAXOEDWYN,1
87127,QLSIJMVIKBOPK,1
87128,QLSKZMKBLDPQE,1
87129,QLSMUXIHSXPUV,1
87130,QLSOTBRGYPFOP,1
87131,QLSUOVALIOPKY,1
87132,QLTDYZWMMGWLU,1
87133,QLTMOBBUSRJUV,1
87134,QLUBJSPAHREMH,1
87135,QLUHYIBRJJKUU,1
87136,QLUIEFTMROUGH,1
87137,QLULFHXPAMDJB,1
87138,QLUOLSXGXPDET,1
87139,QLUPEXFLOVCSD,1
87140,QLUQVWLPQRNNS,2
87141,QLUUPUFFVSZBN,1
87142,QLVKQLJHJMAWY,1
87143,QLVMYCUOLCLYF,1
87144,QLVOSPEDLDXNS,1
87145,QLVPTGONYUYNX,1
87146,QLVPWNUGTGSSO,1
87147,QLVUEBLDCEURZ,1
87148,QLWEDFYDUGRHB,1
87149,QLWHNHCLHMJFM,1
87150,QLWODDKDTKBOR,1
87151,QLWPPVMHOEGOP,1
87152,QLWVSCJZHNHSD,1
87153,QLXBQTKZBNMJI,1
87154,QLXJRSPUZAZOY,1
87155,QLXVQNTEXWFCH,1
87156,QLYAGCKSEOTOM,1
87157,QLYNMTYZLDSUS,1
87158,QLYUJFNXBQDHO,1
87159,QLYVPUNRFNEVQ,2
87160,QLYWUKMBTLRWK,1
87161,QLYXEQBGMFPPF,1
87162,QLYXZALNIVPKN,1
87163,QLYZXLULMHDNT,1
87164,QLZBFOXAHQGVJ,1
87165,QLZBSMYIVJQBQ,2
87166,QLZHZZDOJZUDJ,1
87167,QLZIVHZLHQPAG,1
87168,QLZTWOEOREWBV,1
87169,QLZWANJTQVDOE,1
87170,QLZWJLPIIPWLK,1
87171,QLZXWZJFUTLTN,1
87172,QMAEWJHARLGLR,2
87173,QMAKWSEEFZVLF,1
87174,QMANEZRIKRFDT,1
87175,QMANUVJVTMYEN,1
87176,QMAQNDRZTIBSD,1
87177,QMARGBXZTHPKQ,1
87178,QMATCGOZIIKYZ,1
87179,QMAYZGHLASLBU,1
87180,QMBCXUFAVTAMC,1
87181,QMBFAOBJIUHCO,1
87182,QMBHUOVMHLJPB,1
87183,QMBJCYDYQQVTP,1
87184,QMBJOZANYJTQK,1
87185,QMBJSDYLHPHWL,1
87186,QMBKNFFSIRMBN,2
87187,QMBLPZEHQMXTM,1
87188,QMBPLGNFPMWYD,1
87189,QMBUCFVUPZSWF,1
87190,QMBXOOASKHDMI,1
87191,QMCCZZEYUFEWK,1
87192,QMCEPCRZBMBHE,1
87193,QMCFIVEKZXSVP,1
87194,QMCHCOAWWUZRD,2
87195,QMCHXPTUKLLPN,1
87196,QMCLMXXHUAPNS,1
87197,QMCNRSLZTDEVJ,1
87198,QMCNYNIWTRBQC,1
87199,QMCOCOMSQILQM,1
87200,QMCTGPRPBGUNI,1
87201,QMCTQTLGWIUMY,1
87202,QMCTRAXGVKAUK,1
87203,QMDCSPDGGLNPL,1
87204,QMDGKZEPZJTQG,1
87205,QMDJTVPOEQAAJ,1
87206,QMDLBOEOCKIUX,1
87207,QMDNRGULLKARW,1
87208,QMDXWUHQKNVVV,1
87209,QMECNQVWKHTOU,1
87210,QMEHGBWVUILXE,1
87211,QMENTDWTWLVCR,1
87212,QMEOEIMSRPGHP,1
87213,QMERDJUGMTEBZ,1
87214,QMESWMZZNKGWG,1
87215,QMEUAVTALRNAU,2
87216,QMFMZGSLKAOMO,1
87217,QMFTFTUYMOVQK,1
87218,QMGAVFKHBVPWX,1
87219,QMGAYIMPANFJZ,1
87220,QMGDAMOYYADRV,1
87221,QMGERIBFVBXFW,1
87222,QMGFRXDWZCKAZ,1
87223,QMGHCJSIUFBUF,1
87224,QMGHMZIEKMEBN,1
87225,QMGMIVFGWICBH,1
87226,QMHCQIPXKCWOV,1
87227,QMHJMLPWPCSBH,1
87228,QMHKCSTXJKBQE,1
87229,QMHPLONPFYIVZ,1
87230,QMHSRJPFOXOSU,1
87231,QMHTAWRULQWTM,1
87232,QMHTUAZQRMJQH,1
87233,QMHUYKECDPHUR,1
87234,QMHVZYLDZAFLJ,1
87235,QMHYEQMTTUUVY,1
87236,QMIMOLHOFUNHJ,1
87237,QMIRQVAOUSXTR,1
87238,QMIRTWPZRWQDY,1
87239,QMIXTJHSRDJUJ,1
87240,QMJCHXRXNGFHP,1
87241,QMJGHYMEOMPGS,1
87242,QMJLYRNKZWKQF,1
87243,QMKBJJNIUFWZU,1
87244,QMKCPEWBSHXIE,1
87245,QMKEBDCBVSDSN,1
87246,QMKJLDOQDTNYZ,1
87247,QMKJMNXKRMZTP,1
87248,QMKMWQRYJVCWP,1
87249,QMKNKGZLMFMXB,1
87250,QMKQMEGTUCNIQ,1
87251,QMKVSUNHHAMZZ,1
87252,QMKWGALFHQCSH,1
87253,QMLAOUQECRPGW,1
87254,QMLCGTCKOURXD,1
87255,QMLJBTGDWCGCP,1
87256,QMLKIEXWAUJKS,1
87257,QMLOWGRNZMMML,1
87258,QMLTWVKEWPYLA,1
87259,QMLYIHMXBKWZA,2
87260,QMMDDTWJYNBPM,1
87261,QMMDHPKEBVKTM,1
87262,QMMDYGYJAMXLV,1
87263,QMMFFNFQPUYNS,1
87264,QMMHMSVGIDHAJ,1
87265,QMMMAVDJCJDYS,1
87266,QMMPEPHXDDSZC,1
87267,QMMXBEOELLRFB,1
87268,QMNHHFQUVUFWF,1
87269,QMNLUBTELSWEQ,1
87270,QMNMGFXVOCMET,1
87271,QMNNFGTSVUQMR,1
87272,QMNNOUELDLVCQ,1
87273,QMNOZDTOXVUYR,1
87274,QMNTMWZZRAEIX,1
87275,QMNTNFQPKGAED,1
87276,QMNTYGACXRTBB,1
87277,QMNYLANYQIDFY,1
87278,QMNYWULALHHOE,1
87279,QMOAVDTQJDNXE,1
87280,QMOAVYUKUMJGR,1
87281,QMOCKZHPSYIEK,1
87282,QMOHIJIDBSDKB,1
87283,QMOMJYLSKARJB,1
87284,QMOMVNOFNZOQD,1
87285,QMOPFOSBZPFIR,1
87286,QMOPHILCKRFXM,1
87287,QMORFVMPYHGNC,1
87288,QMORIWKLTZVLM,1
87289,QMOUVMYYBYILF,1
87290,QMOZUJOBIKRJE,1
87291,QMPFFPPXWCUMF,1
87292,QMPFFRIVERZQK,1
87293,QMPFHVSOUSQNN,1
87294,QMPIZPPQFMRHP,1
87295,QMPJJVHJSYMCZ,1
87296,QMPRZPQFJLCJH,1
87297,QMPVYGRNBBIIM,2
87298,QMQCFSYWUQOIG,1
87299,QMQEDLXWDZYVB,1
87300,QMQJYUQYJLMXO,1
87301,QMQLEJONNTRBT,1
87302,QMQMDILTIHPTO,1
87303,QMQNHAPMLTMBB,1
87304,QMQNTJPYYIUGN,1
87305,QMQQBKBUDNNDZ,1
87306,QMQVQPNYXXUSK,1
87307,QMQVYXNDCVGXE,1
87308,QMQZTPTGSDSWZ,1
87309,QMRFYXVGXYNFQ,1
87310,QMRHNUVCVAZNF,1
87311,QMRIIQCDQREAJ,1
87312,QMRKLXXQOTPFC,1
87313,QMROVCWGBUALT,1
87314,QMRPNYAGQVCOI,1
87315,QMRSTXLYKVSYF,1
87316,QMRSYAHZKGVHF,1
87317,QMRVVBZIJEOZX,1
87318,QMRYJGFLZSTZF,1
87319,QMRYVKXGGJFKI,1
87320,QMRZEDGREPGEX,1
87321,QMSBIQENHACRL,1
87322,QMSDOEIGKCXQT,1
87323,QMSJTJNQJOLZP,1
87324,QMSMHLIJAAWTY,1
87325,QMSMIKOZOXWMI,2
87326,QMSPSAAIELDAH,1
87327,QMSTLYBFPSLTO,1
87328,QMSWRGWQHKGJL,1
87329,QMSXPMPYJJTCV,1
87330,QMSZXARWOMSLT,1
87331,QMTAMTRDTUQDV,1
87332,QMTEWIJOIEKXQ,1
87333,QMTHKDSBPPFBT,1
87334,QMTLVHSPPSFVB,1
87335,QMTQUZKVBNIUB,1
87336,QMTQZYPTNSDDS,1
87337,QMTRTLTJUEJVK,1
87338,QMTUEMJVKIRNK,1
87339,QMTUEUGMOCBJY,1
87340,QMTWJOVWESQFJ,1
87341,QMUCIHVYQMOCY,1
87342,QMUGWKHGCXJRP,1
87343,QMUINBQEDFNUE,1
87344,QMULXDSYWYAQZ,1
87345,QMVCIUQVQWJUH,1
87346,QMVEAXGGTHFMU,1
87347,QMVECZAFDMNGF,1
87348,QMVKNHYQKOOUA,1
87349,QMVSMRWERAVRZ,1
87350,QMWDJTDZODYKJ,1
87351,QMWKMVQVLGSJB,1
87352,QMWMVDPMZKIMR,1
87353,QMWNFETCBYQLU,1
87354,QMWRMMXEAHEZK,1
87355,QMWZZEMBQTEXL,1
87356,QMXEXGUYDPIYX,1
87357,QMXKXZESEWMMR,1
87358,QMXQALXLJLASS,1
87359,QMXTUXAPZSTDP,1
87360,QMXUHGFGSLKTE,1
87361,QMXWYVUBYTELW,1
87362,QMXXJFZBCWCXV,1
87363,QMYGTMZSJJCRX,1
87364,QMYHSAGGGRPNJ,1
87365,QMYNBHBLWAVOC,1
87366,QMYTMOMXUYCIX,1
87367,QMYXMOZZMZWWP,1
87368,QMYZCYWGNHDXS,1
87369,QMZAAEOAZFZYJ,1
87370,QMZADUDPUWGAF,1
87371,QMZBWBCLUNTJF,1
87372,QMZCQEXJQEGCI,1
87373,QMZDICSIPRNVM,1
87374,QMZDLARMCBQUH,1
87375,QMZDTOCHOUWMC,1
87376,QMZMBBRUHABFW,1
87377,QMZMENGBXBEWD,1
87378,QMZNAYGTGVNOX,1
87379,QMZQEGXKQQPMT,1
87380,QMZTIVIESWHJQ,1
87381,QMZZBWCOKNUFH,1
87382,QNABEDKVROPJQ,1
87383,QNADGTPNCHFSK,1
87384,QNAVGSKSTMKKD,1
87385,QNAWZXVDZBWRD,1
87386,QNBAEGQOBBPHO,1
87387,QNBBTTXCVRNOU,1
87388,QNBFPOYHYKNLD,1
87389,QNBJWSVTAPBGR,1
87390,QNBLFRJWSAYQC,1
87391,QNBLNTOTUUZBP,1
87392,QNBNJQVOYRYUW,1
87393,QNBOCVHAVMDRZ,1
87394,QNBSOWXVQDFRW,1
87395,QNBTQLDGWIPQS,1
87396,QNBYZYLSHEFGS,1
87397,QNCDUNXAXUNCT,1
87398,QNCFXXDSNBEYJ,1
87399,QNCGUPHUWQQYJ,1
87400,QNCHSNHNGZRJH,1
87401,QNCIWBDIVSPJT,1
87402,QNCJJXYOPSTRZ,1
87403,QNCPCTDJKBTSC,1
87404,QNCPQFGWYFZRW,1
87405,QNCTFWWKVBXQN,1
87406,QNCZHMUYUTVQL,1
87407,QNCZUGLJDXINV,1
87408,QNDAFDTWANBOX,1
87409,QNDBOIJXIGNBS,1
87410,QNDDHYZGHWTYB,1
87411,QNDGTGGEDXXJW,1
87412,QNDQPOGIOOFCP,1
87413,QNDRVMQYQZGDP,1
87414,QNEHCTFFUNOYY,1
87415,QNEICBFTXXEQK,1
87416,QNEIKYWIQWHGH,1
87417,QNEMKIBZKNRRL,1
87418,QNEOAIOHLPWZN,1
87419,QNERVERSYYYSV,1
87420,QNEVNHCTVNQIS,1
87421,QNEYCNAFYUTIS,1
87422,QNEZPHTUHKVKO,1
87423,QNFCEAHRYBWNF,1
87424,QNFHBRVPWLSDT,1
87425,QNFHRWBYECNTI,1
87426,QNFLDFYAIXTVP,1
87427,QNFLMKIORORRY,1
87428,QNFLUXECUFROF,1
87429,QNFSFLKJPZEZU,1
87430,QNFTHKGFCMSTU,1
87431,QNFVGXODEMHEG,1
87432,QNGDBURLYGZZS,1
87433,QNGDEQAIVZFMZ,1
87434,QNGDPKTOBKPKU,1
87435,QNGQTJRWQDZZM,1
87436,QNGVAUSLOFFCK,1
87437,QNGXCNZJHLAEY,1
87438,QNHFOKARCCTYY,1
87439,QNHFXOEQEDMCR,1
87440,QNHJQLFYIOCUD,1
87441,QNHKTCODSUJSB,1
87442,QNHMSISAOVRHV,1
87443,QNHTEIQGHSMPW,1
87444,QNHYPBKSZUPSU,1
87445,QNIBBDXJHMNBE,1
87446,QNICBIZCEFDRB,1
87447,QNILRSOCUHWDT,1
87448,QNIMJLXGNQEOA,1
87449,QNIOIDNIGCRJQ,1
87450,QNIPIANBVQTTA,1
87451,QNISBKJLSXOFR,1
87452,QNISLLCDMDMXE,1
87453,QNITQAEKKECFL,1
87454,QNIXWJMWADPMP,1
87455,QNJIVJBNLTSIO,1
87456,QNJJZYSFUZYTY,1
87457,QNJRDRMXHVTKO,1
87458,QNJRIOQLVLHZP,1
87459,QNJSAGAUXHXIZ,1
87460,QNJSEAICSOJUP,1
87461,QNJUYFQVILVXE,1
87462,QNJVXIBINCEDO,1
87463,QNJYNQYNLZZNS,1
87464,QNKEBYXAHQYDP,1
87465,QNKNEXYXTMSHL,1
87466,QNKQKJUCZFHWT,1
87467,QNKSBYHBQQUJH,1
87468,QNKTDGNJESNRG,1
87469,QNKTXUEAGCJXR,1
87470,QNKYOOLEVVBUH,1
87471,QNLAQCSBUFOJQ,1
87472,QNLFFHHIRCPPY,1
87473,QNLFLMCMHTXIT,1
87474,QNLICHEYTTSWJ,1
87475,QNLNOBMIKXNEM,1
87476,QNLSUIPGEYBKU,1
87477,QNLXOKLTVXWZP,1
87478,QNMAMDVZLIMFV,1
87479,QNMGSPUTDCSHI,1
87480,QNMGSQCEHNNCC,1
87481,QNMYJZBWIHHDP,1
87482,QNMYOJIWMEVYR,1
87483,QNNEZFHAQBSAV,2
87484,QNNFWEWAOWWWY,1
87485,QNNHOPKCMGRHF,1
87486,QNNHVOWDQHEYX,1
87487,QNNMLYXFYAEIZ,1
87488,QNNPHEPGGSZBZ,1
87489,QNNRXYQOQENVR,1
87490,QNNSIPIJEQIRM,1
87491,QNNXFUGBGZVXI,2
87492,QNOBIDJYMREMK,1
87493,QNOCHHRFKWWAK,1
87494,QNOFZOFOFPBVV,1
87495,QNOHGWWEYSSOC,1
87496,QNOJUFHMEOBTR,1
87497,QNOQRUGTFPOAU,1
87498,QNOUPSJOVITEX,1
87499,QNOUTPXRDDLSF,1
87500,QNPANDRBXMWAU,1
87501,QNPEIFCWEMAYL,1
87502,QNPFYZBVEVPBT,1
87503,QNPKCKZUBXMSG,1
87504,QNPLMFUFOBBVD,1
87505,QNPLSXARXKGIN,1
87506,QNPMEJOWMCOSQ,1
87507,QNPUQHNABUVZM,1
87508,QNPWEMNHTOOJW,1
87509,QNQDBRZKILSUQ,1
87510,QNQDDVGXRWVVG,1
87511,QNQLDDGJFIIQW,1
87512,QNQOTWWSEPRKS,2
87513,QNQUNNTFLDPRD,1
87514,QNQXLYZRBTNXG,1
87515,QNQYOXZMQCVPD,1
87516,QNRBQAVRWVOAJ,1
87517,QNRFIWUARWPAM,1
87518,QNRHBLCRUEQCW,1
87519,QNRJBPCMPZMIZ,1
87520,QNRLYCZBSWEMZ,1
87521,QNRMAYCHVYLWK,1
87522,QNRQAGFEZXOLB,1
87523,QNRQFHFHRVUPI,1
87524,QNRTIBKBRMFQT,1
87525,QNRULDWGONPFO,1
87526,QNRULJRXERKQP,1
87527,QNSFQUNRHMDHO,1
87528,QNSGONIQPOWUQ,1
87529,QNSHFEAIIUKCE,1
87530,QNSHXWNBLBXYG,1
87531,QNSJZLKLDXPOD,1
87532,QNSKTZYSFFLRH,1
87533,QNSONQJECJOZD,1
87534,QNSQTIMQTIFNQ,1
87535,QNSSTNLQEBFLA,1
87536,QNSTISLXDWMDM,2
87537,QNSXXODDRVZRB,1
87538,QNSZYDPAAEGQZ,1
87539,QNTAXNFOSXERR,1
87540,QNTCDXKNRYDSE,1
87541,QNTDJEBGOPJKM,1
87542,QNTJLLOHXOSDL,1
87543,QNUAHBUIEPFKU,1
87544,QNUARNOCAZRWV,1
87545,QNUBYZHVIJKXH,1
87546,QNUCGMGAZJCIV,1
87547,QNUHFNOXAUOGP,1
87548,QNUIGIRCLMUCI,1
87549,QNUIWINMAZXCI,1
87550,QNULZVHCJXNPH,1
87551,QNURWGJSHRCHX,1
87552,QNURXQOHHDJVG,1
87553,QNUSSDMQEXWNC,2
87554,QNUZEEZAQMGAG,1
87555,QNVABXTNYSBBS,1
87556,QNVIDBMFVFXJZ,1
87557,QNVNZEGXCOOGE,1
87558,QNVREAWNKMRKG,1
87559,QNVRNTYLXOPLN,1
87560,QNVSKPKLGUYLY,1
87561,QNVWTHFSRUQTH,1
87562,QNVXWHRTZBHWB,1
87563,QNVZMFSALOLRP,1
87564,QNWBTBQOCCFVD,1
87565,QNWHCHPWNEUSB,1
87566,QNWKGINTUFRPK,1
87567,QNWMGBSMJWNBY,1
87568,QNWNMAIWPBIKE,1
87569,QNWSCYMTQJQOP,1
87570,QNWUFEHGWYRLG,1
87571,QNWWLBMBZEHCR,1
87572,QNXCOUPOQDLCL,2
87573,QNXETITCEIURU,1
87574,QNXGHNJNCONUS,2
87575,QNXHZVAKKWVZX,1
87576,QNXIPBJCZKKBJ,1
87577,QNXJDHYKZJRFH,1
87578,QNXJDPERDDDEF,1
87579,QNXMGUYTBZXVS,1
87580,QNXODFBVFLAOV,1
87581,QNXYWILPBKTLB,1
87582,QNYBQGHBIPWLO,1
87583,QNYBTJDMLUKDS,1
87584,QNYETYWUEGANK,1
87585,QNYJMMHNAPJID,1
87586,QNYMFFRXCADOQ,1
87587,QNYRWZLXKFCWA,1
87588,QNYTQMEEOBEFU,1
87589,QNYVECCPWEAWD,1
87590,QNYVWHYFVQDZJ,2
87591,QNYWRWTXNMBGM,1
87592,QNZEGQHMCSUCB,1
87593,QNZHUZLTBSOYC,1
87594,QNZRVZVEAEVYI,2
87595,QNZXVOMRJIIPZ,1
87596,QNZYSYEBVTBAI,1
87597,QNZYTSWBGRRPD,1
87598,QOAARXMUONIUJ,1
87599,QOACYNHDVXVOJ,1
